Id,y
14,"[4.4991393e-06 6.2742997e-06 1.4112665e-05 3.0017924e-04 2.3297682e-06
 1.0302276e-03 5.4267654e-04 7.9154524e-06 9.9736565e-01 2.8712748e-04
 6.0379498e-05 6.5547771e-05 4.9847524e-05 6.6992875e-06 1.5923801e-04
 7.1550437e-07 1.8233568e-06 3.7109367e-05 5.8104147e-06 5.1827636e-05]"
15,"[1.71150054e-06 2.55864616e-05 6.46345216e-05 3.09735449e-04
 3.09786410e-05 6.28295180e-04 4.50422613e-06 5.81401517e-04
 8.42547888e-05 8.89579882e-04 1.50301552e-04 9.63174680e-04
 1.05805935e-04 6.43899105e-03 1.70189276e-04 9.58814053e-05
 2.49759523e-05 9.88150835e-01 5.37747201e-06 1.27376756e-03]"
16,"[9.9966550e-01 4.7008722e-05 6.3723710e-06 1.2647014e-07 2.1967880e-07
 3.2904873e-07 6.4493556e-06 3.3061378e-06 2.7572480e-07 1.2351143e-06
 1.5700493e-06 8.3272324e-05 7.3928936e-07 1.3599667e-07 7.7610302e-08
 1.8107029e-07 7.9943326e-05 4.6343846e-08 9.1617127e-05 1.1619851e-05]"
17,"[2.3275850e-06 1.2653706e-05 1.7866434e-05 8.7204426e-06 2.0816884e-05
 1.5680669e-05 1.4480902e-06 1.0213458e-05 1.2065210e-06 3.6836998e-06
 1.7767392e-05 7.4228171e-07 1.1067722e-04 9.9880278e-01 3.2334056e-04
 1.3817866e-04 4.2441257e-04 4.8700971e-05 1.1812168e-05 2.6847179e-05]"
18,"[9.4719654e-09 7.8917137e-06 1.8717195e-07 7.8960392e-07 5.2721543e-07
 8.1801427e-06 7.5054608e-08 1.3659684e-07 7.6586809e-07 1.0596704e-06
 1.2458636e-06 2.9284774e-07 5.0377612e-06 9.9853289e-01 7.6425422e-05
 6.0034131e-06 5.1880202e-06 6.6485227e-04 2.8425143e-07 6.8824849e-04]"
19,"[4.7883790e-05 1.8203727e-05 6.3155392e-05 2.3264500e-05 7.8107044e-04
 7.7127122e-05 1.8415418e-04 8.2749430e-05 6.8719623e-05 1.7857017e-05
 7.9142219e-06 8.0098012e-05 9.9798405e-01 1.0008270e-04 7.8374305e-06
 6.4524218e-05 3.1020341e-04 1.0481482e-05 5.4550337e-06 6.5151209e-05]"
20,"[6.7541172e-05 1.4173484e-04 1.3319503e-04 2.2392753e-05 3.5817538e-06
 2.4676017e-05 4.0378092e-07 3.8374586e-07 4.7813382e-06 9.9718446e-01
 4.6164378e-06 1.7137203e-03 2.5770089e-05 5.7128960e-07 8.7988910e-06
 8.1067492e-07 5.0434073e-07 2.0227319e-04 5.9584440e-06 4.5387421e-04]"
21,"[5.7392836e-06 8.0303498e-06 9.4144671e-06 5.8375059e-05 1.4180317e-06
 2.8229870e-05 5.3229820e-07 2.3758030e-06 9.3118342e-06 2.8755790e-01
 8.2755478e-06 1.8887980e-02 1.0702079e-06 9.7708376e-05 1.2359438e-04
 1.5958921e-06 7.8958180e-07 5.7539862e-01 1.9003270e-04 1.1760904e-01]"
22,"[8.0527620e-08 2.5086861e-08 5.2239951e-08 1.2974573e-07 1.9759771e-06
 4.8815338e-09 1.0259088e-08 2.6926264e-06 2.1621812e-08 5.3636282e-09
 2.8831764e-08 2.7035903e-06 4.1475273e-06 1.8003484e-05 2.7724048e-09
 9.9994051e-01 1.1742641e-05 6.1019006e-07 2.5072225e-06 1.4674634e-05]"
23,"[1.5356225e-05 2.0140180e-06 4.5790077e-07 1.9213055e-06 4.0549871e-06
 1.0493875e-04 9.9537635e-01 2.2892297e-07 9.8488084e-04 2.0889503e-07
 1.2509454e-07 5.6701115e-08 3.7248446e-05 1.6155804e-05 1.7040470e-04
 4.5458827e-07 5.0615263e-06 6.4418032e-08 3.2710014e-03 9.0725543e-06]"
24,"[1.8818433e-03 6.1629456e-05 8.3861025e-08 1.0310440e-05 3.7306751e-07
 4.9314843e-07 2.1594984e-04 9.7854445e-07 1.9165880e-06 3.1298512e-07
 7.6898823e-07 2.3253513e-05 1.0816259e-07 1.0368153e-05 1.3829471e-05
 9.6796493e-06 1.5478572e-05 4.9144609e-07 9.9714750e-01 6.0464704e-04]"
25,"[2.3212831e-03 6.0587912e-04 3.8667783e-04 5.5774140e-01 1.7218516e-04
 2.4208727e-03 1.2296890e-03 1.4142703e-01 1.1309617e-03 3.4561148e-04
 2.0162927e-03 2.3046665e-02 6.0552038e-06 1.5995383e-03 1.1980142e-03
 2.2789661e-03 1.3267854e-03 3.9204918e-02 2.1645987e-01 5.0813765e-03]"
26,"[5.6916258e-07 7.0236240e-07 3.9983334e-08 2.0098143e-07 2.5944853e-08
 4.1900117e-07 7.8896491e-08 9.9992204e-01 5.2099152e-09 2.8130956e-10
 2.0408248e-08 6.0396155e-07 1.5483113e-07 1.9744391e-08 6.5039563e-10
 3.3475956e-08 2.0442367e-07 7.4037111e-05 4.3062592e-08 6.7875698e-07]"
27,"[8.7169916e-05 9.1731126e-05 1.4844173e-06 4.5775218e-05 1.3288607e-04
 2.8803351e-03 9.9160892e-01 4.3158675e-06 1.8662126e-03 8.3272998e-06
 2.2920996e-05 1.1729267e-06 1.3543801e-04 2.0204293e-06 3.4122056e-04
 3.7664065e-06 1.4077423e-05 1.6520644e-06 2.6208435e-03 1.2965730e-04]"
28,"[1.46687680e-05 9.22561303e-05 3.52885909e-05 1.02887314e-03
 7.15398273e-05 9.87000287e-01 3.39386315e-04 5.47990703e-06
 6.55081749e-05 1.76934209e-05 2.28165118e-05 4.40279564e-08
 4.32691362e-04 4.02315659e-03 1.45002373e-03 9.71779173e-06
 5.26726013e-03 1.03152170e-05 3.96086762e-06 1.09092696e-04]"
29,"[4.05617553e-04 5.67410789e-05 1.27122784e-03 2.30071419e-05
 8.44974493e-05 4.08931228e-05 1.77073562e-05 2.31988728e-03
 6.51892988e-05 6.72569877e-06 4.70644191e-05 4.76525929e-05
 1.49782747e-03 2.38975137e-03 5.29574208e-06 1.37912657e-03
 9.90173101e-01 1.19455093e-04 1.24062035e-05 3.67946341e-05]"
30,"[1.46249469e-04 9.95416194e-04 8.66706832e-05 8.19239722e-05
 1.84727178e-04 6.47583918e-04 1.04525156e-04 1.43328449e-03
 5.70529119e-05 2.86047343e-05 3.39026010e-04 9.06703353e-05
 5.09371224e-04 9.82014894e-01 2.33716890e-03 1.43026211e-03
 2.63020163e-03 4.19193832e-03 4.14804817e-04 2.27561849e-03]"
31,"[1.2676653e-05 9.8844171e-01 4.9050444e-09 2.8899210e-06 7.1392560e-07
 8.6558182e-05 4.2845134e-08 1.0546361e-07 2.6534605e-10 2.1031419e-06
 5.0203016e-07 5.3478222e-10 3.2605612e-08 1.1067773e-02 4.1666783e-05
 5.4267161e-06 8.1667132e-08 3.7092598e-06 5.4125107e-05 2.7975798e-04]"
32,"[1.6082367e-06 4.3869607e-02 3.9401198e-09 3.8743783e-06 3.0404209e-07
 2.4602034e-05 1.5133841e-08 2.1848638e-07 5.9138472e-10 2.4328537e-07
 1.3088309e-06 3.3695186e-10 2.2132549e-07 9.5591533e-01 1.0641329e-04
 1.1164856e-05 3.9001259e-07 2.6958464e-06 1.1440888e-05 5.0584866e-05]"
33,"[2.1272957e-05 7.8086060e-07 5.7720932e-05 2.9694302e-06 6.4395144e-06
 2.6323591e-05 1.6750405e-06 1.9986485e-06 1.8818013e-04 1.1062330e-03
 2.9378666e-07 1.3921037e-02 9.8458081e-01 3.1272100e-06 3.6458452e-08
 1.5200842e-06 1.6920392e-05 1.8525447e-05 1.7092289e-07 4.3999677e-05]"
34,"[1.5798636e-07 1.8376147e-07 2.5892596e-06 2.2180591e-06 4.7871167e-06
 1.4646747e-05 1.1260701e-05 6.0605993e-07 3.2782668e-04 4.9963578e-06
 1.7841841e-06 2.7356850e-06 9.9962246e-01 9.5620976e-07 6.2272511e-07
 4.4909279e-07 5.9078485e-07 2.2337498e-07 1.1438428e-08 8.3420230e-07]"
35,"[5.2476148e-06 7.9714118e-06 5.7001471e-05 4.3849999e-05 1.9044863e-04
 9.0788461e-05 9.4758589e-06 2.2758779e-05 1.2431715e-05 6.6941388e-06
 6.8793765e-05 1.2052404e-05 9.9938774e-01 3.2367301e-05 5.2926116e-06
 1.0023546e-05 1.6570270e-05 1.8606866e-06 2.3800281e-07 1.8204941e-05]"
36,"[0.01075204 0.05121023 0.06870052 0.30921635 0.00918438 0.03249894
 0.00534157 0.0573367  0.00375026 0.01073472 0.3850075  0.00247224
 0.00162107 0.00682472 0.01984737 0.00382319 0.00478415 0.01180382
 0.00162794 0.00346225]"
37,"[3.3842272e-05 1.1251126e-04 4.0048416e-04 1.5326169e-04 5.7069075e-01
 4.1672820e-04 6.3937798e-05 1.7552846e-04 2.7288972e-05 3.3439130e-05
 6.9890753e-05 3.2953973e-05 4.2353085e-01 1.4385779e-03 4.8199210e-05
 1.7546236e-03 8.7078294e-04 3.6475747e-05 1.1423833e-05 9.8368786e-05]"
38,"[1.1058944e-08 7.0462528e-07 6.3433754e-06 9.9274452e-08 4.0271084e-09
 2.9928430e-08 2.0792609e-10 7.1690459e-11 1.9575909e-08 9.9998868e-01
 3.1458605e-08 3.6452936e-06 1.3614907e-08 1.9436075e-10 4.0397037e-08
 3.8986517e-10 4.7466815e-11 4.1287976e-07 3.4712583e-10 2.0916495e-08]"
39,"[3.8266681e-10 9.7761621e-09 9.3157354e-08 9.0696428e-09 3.7235304e-09
 2.0969633e-08 8.8513324e-10 7.6878694e-04 6.2113735e-08 1.3406500e-07
 3.9817362e-08 1.2651918e-05 2.6934737e-08 1.2795995e-06 6.5232686e-09
 5.7100533e-07 7.5839317e-08 9.9921501e-01 1.2998472e-09 1.1507627e-06]"
40,"[5.7577260e-10 3.8300675e-11 5.1573227e-07 3.9657273e-08 7.2527451e-05
 1.3089435e-06 2.2928889e-05 7.0232216e-09 9.9959213e-01 7.0264446e-07
 3.1383260e-09 1.4050102e-07 3.0963687e-04 4.2170481e-10 8.6933216e-09
 2.1181469e-08 5.6685492e-09 1.4635305e-08 1.7264530e-10 1.0020633e-09]"
41,"[2.0914135e-09 1.9298064e-07 1.9648735e-07 5.8889121e-08 9.9999070e-01
 1.5689418e-06 4.5281219e-08 3.2953501e-08 1.6739463e-09 1.2834549e-08
 8.6291962e-08 5.4656963e-09 5.8146015e-06 3.6868798e-07 2.5514277e-08
 5.5517262e-07 2.4212099e-07 1.5815939e-08 4.2242556e-09 1.2010000e-09]"
42,"[1.70525709e-05 2.15838481e-05 4.43131838e-04 9.96374309e-01
 3.00415617e-04 6.11274154e-04 5.76055209e-05 1.14712704e-04
 6.91904104e-04 2.56527914e-04 2.39079061e-04 1.60396405e-04
 3.37791971e-05 5.96384125e-05 9.91452835e-05 6.92109388e-05
 1.89216134e-05 2.81728164e-04 3.49096081e-05 1.14772782e-04]"
43,"[3.7813692e-08 9.6662500e-09 3.1570213e-10 4.2961275e-09 2.7842372e-08
 2.0433703e-07 5.5271347e-08 6.4926522e-11 1.2960302e-07 2.9972432e-06
 1.5789384e-09 6.1291200e-07 3.6381582e-08 3.5461258e-09 7.9079278e-08
 4.7887196e-09 9.1935609e-10 1.3228463e-06 1.4192204e-06 9.9999309e-01]"
44,"[4.9016489e-07 2.3402432e-05 2.2107987e-07 1.0365191e-06 2.8768634e-05
 9.9967253e-01 2.5067467e-04 4.8676947e-07 5.3382323e-06 5.1522068e-07
 1.3290610e-06 2.1581854e-09 1.2895389e-05 2.4167741e-07 1.1453618e-06
 8.4476151e-09 6.2112690e-07 1.2500855e-07 4.1038284e-09 1.8324337e-07]"
45,"[4.94139476e-06 6.72621127e-07 3.47752291e-07 1.01132024e-07
 5.54042344e-07 3.86751984e-04 9.98131812e-01 2.43665426e-08
 1.42684602e-03 2.85596627e-07 9.40630457e-07 1.78488886e-08
 1.97799673e-05 6.44914664e-08 2.33779992e-05 5.73572434e-09
 7.56025429e-07 1.86239841e-08 2.43649174e-06 3.95224305e-07]"
46,"[4.9195747e-04 1.4732558e-04 7.3665115e-03 3.8699451e-05 1.2110163e-05
 2.8803773e-04 7.0149435e-06 1.7267286e-05 3.7845277e-04 9.5525283e-01
 9.3370822e-05 3.3773050e-02 4.3745749e-05 1.7708616e-06 1.0938827e-05
 4.9331211e-06 2.9644643e-06 1.9224384e-03 4.6345476e-06 1.4198069e-04]"
47,"[9.1110325e-01 7.9858481e-05 3.1628846e-03 1.0933435e-06 3.0201343e-06
 1.0227804e-05 2.1184398e-05 2.4318430e-04 2.5108797e-05 1.3014198e-04
 5.7551647e-06 5.8003452e-02 2.2466305e-04 1.2767903e-05 1.3554155e-06
 1.4384655e-05 2.6116705e-02 1.5280035e-04 1.8551669e-04 5.0269323e-04]"
48,"[2.5100286e-05 2.2989347e-08 4.3095471e-05 6.5330106e-08 1.4966125e-07
 5.8480722e-08 3.9106104e-07 3.3887648e-06 1.0183348e-07 1.2501547e-08
 7.1530685e-08 6.6066963e-07 4.5558863e-06 9.6614872e-07 1.2778865e-08
 2.3694045e-07 9.9992085e-01 1.0124375e-07 4.1612292e-08 5.4164698e-08]"
49,"[1.0998183e-05 4.0721605e-04 1.3566775e-04 8.5046940e-02 3.9208404e-05
 8.4643416e-02 3.4959787e-05 2.2939872e-05 6.1697788e-03 7.8739995e-01
 1.4448357e-04 1.0373127e-03 3.6895541e-05 7.7141645e-05 1.4638563e-03
 1.8852217e-05 1.1674753e-06 2.2477120e-02 2.3979028e-05 1.0808154e-02]"
50,"[1.1259158e-06 1.1061950e-04 9.4047608e-04 8.1368518e-05 3.4053483e-06
 2.0205955e-05 2.8468531e-07 2.6244924e-03 6.6518642e-06 8.2146929e-04
 2.9868714e-04 4.7791360e-05 1.3884668e-06 1.6292004e-04 1.0449529e-04
 5.2186488e-06 2.5026127e-06 9.9473143e-01 9.7709744e-07 3.4466022e-05]"
51,"[8.9901938e-08 2.2152467e-07 2.3292118e-07 3.2850753e-07 8.3193129e-08
 1.0343782e-07 2.6571199e-09 3.3440679e-07 6.1502213e-08 3.4562383e-08
 1.0559913e-07 5.0829051e-08 1.9144752e-06 9.9993336e-01 1.7723876e-06
 4.2917991e-06 4.4454955e-05 1.0239774e-05 6.4710878e-07 1.5782023e-06]"
52,"[9.9673057e-01 1.1522404e-06 4.9156301e-07 8.8930978e-09 1.3237060e-08
 3.5574781e-09 2.8100308e-06 4.9919947e-08 7.0334096e-07 8.8108067e-07
 2.1561160e-08 2.2689765e-03 2.0056125e-06 3.7371205e-08 1.0881035e-08
 1.6960202e-07 4.5292643e-05 1.7516992e-09 9.3601260e-04 1.0844876e-05]"
53,"[3.6337024e-05 1.0463729e-06 6.6049266e-05 3.7166421e-07 8.1103290e-06
 1.2825479e-06 1.6610342e-06 1.0408647e-05 9.2592973e-07 5.3024593e-08
 1.2431688e-06 1.0712065e-06 1.3303432e-05 2.3542954e-05 3.3472963e-07
 4.3405385e-06 9.9982834e-01 3.9869380e-07 4.0348081e-07 7.4178229e-07]"
54,"[6.3417321e-03 5.4367515e-04 8.9854920e-01 3.5920821e-03 8.4857218e-04
 4.1670786e-04 2.4651882e-04 4.6541043e-02 1.3164306e-03 2.9733602e-03
 2.3035586e-03 4.7069788e-03 1.6773359e-03 1.7892309e-03 5.8979925e-04
 9.5706392e-04 2.3384688e-02 3.0137105e-03 1.4407138e-04 6.4233434e-05]"
55,"[0.00796883 0.03434274 0.01800423 0.06258726 0.01014399 0.07269201
 0.02525507 0.00323346 0.08749468 0.02090881 0.04362319 0.00520958
 0.045216   0.13917787 0.36966208 0.00857079 0.00686193 0.01385454
 0.00980729 0.01538559]"
56,"[1.3552952e-05 4.8646529e-05 2.2034990e-04 3.4937842e-05 2.1666284e-04
 1.3549018e-04 3.9469317e-04 6.9787507e-06 2.7911240e-04 1.2026830e-04
 3.1681750e-05 2.0495070e-05 9.9680269e-01 9.7151846e-04 2.4454074e-04
 5.8268266e-05 1.3694460e-04 6.1936102e-05 1.4602923e-05 1.8658988e-04]"
57,"[2.7744503e-05 5.5368489e-04 1.1795334e-03 3.2473277e-04 6.2107575e-01
 2.5479460e-02 5.7360600e-04 1.5908423e-04 2.1586085e-04 1.8872398e-04
 5.5694289e-04 3.8471484e-05 3.2059559e-01 2.3122227e-02 4.2034267e-03
 1.5342362e-04 1.2351595e-03 2.9245258e-04 9.2553191e-06 1.4932066e-05]"
58,"[2.42134348e-07 1.60663680e-04 5.07708273e-06 2.27092591e-04
 3.98485368e-04 9.98341203e-01 5.01745162e-05 6.74964895e-06
 9.75655985e-06 1.30041735e-05 5.54124301e-04 5.62418769e-08
 1.61051885e-05 3.86578868e-05 1.40740463e-04 4.64850729e-07
 4.44515649e-07 2.19673784e-05 1.31499678e-06 1.37391671e-05]"
59,"[0.01293181 0.05078897 0.02310211 0.03988773 0.05783935 0.33741406
 0.0325657  0.01652537 0.01966112 0.01684468 0.21829869 0.00596205
 0.02188039 0.04136071 0.03908903 0.01165101 0.0142203  0.01997114
 0.00564893 0.01435681]"
60,"[9.62757051e-01 1.50259584e-04 2.18349578e-05 1.82682683e-07
 5.86716453e-07 1.48235117e-07 3.95899187e-05 8.33306274e-07
 4.16938690e-07 4.28450932e-07 2.08005440e-06 3.70500384e-05
 1.50791288e-06 2.65409362e-05 1.25852675e-05 2.07189191e-06
 1.42153190e-03 4.18823518e-08 3.55164297e-02 8.89202511e-06]"
61,"[3.5797218e-03 8.4152025e-06 4.6952419e-02 9.0500299e-04 2.4442677e-05
 2.8274494e-06 1.2225996e-05 1.1027349e-04 6.8434462e-04 7.1345749e-03
 2.5633572e-05 9.3968898e-01 1.3689026e-04 1.5896558e-05 1.7226577e-05
 9.8068413e-05 1.5660876e-04 2.7018797e-04 1.1004205e-04 6.6171640e-05]"
62,"[8.2847349e-05 8.4971427e-05 3.7571737e-03 1.2928501e-04 5.8272517e-06
 7.2179675e-05 5.1775442e-06 2.8595650e-06 7.8364494e-05 9.9236852e-01
 1.1415437e-04 1.8349339e-03 1.8971028e-05 2.5980803e-06 8.5974432e-05
 2.0662897e-06 2.0843415e-06 9.5651130e-04 7.5013659e-06 3.8797347e-04]"
63,"[1.14658940e-06 1.59063873e-08 2.95773589e-07 1.97496092e-07
 5.17493390e-07 1.48918743e-05 9.82200503e-01 3.19312115e-08
 1.74583942e-02 2.55138133e-07 5.32989361e-07 1.19184875e-07
 3.17331025e-04 5.18999732e-09 3.56548435e-06 3.00710639e-08
 1.80559297e-07 4.88024998e-09 1.79623009e-06 2.42065681e-07]"
64,"[3.9650806e-07 3.1599612e-08 2.7458003e-07 8.6132860e-07 1.7022280e-06
 2.0405778e-05 9.5654613e-01 1.2606343e-07 4.2525750e-02 2.2070806e-07
 1.3871711e-07 2.2907544e-07 8.9908339e-04 1.1131251e-08 7.5427863e-07
 1.8387165e-07 1.2755569e-06 2.0688740e-08 1.9508157e-06 4.3498082e-07]"
65,"[3.86283489e-07 3.27712280e-09 7.26433844e-12 2.33022612e-11
 8.32349606e-11 5.68437224e-12 2.60878380e-07 8.19906809e-10
 5.01619510e-11 2.89141367e-11 6.46771040e-11 5.74585002e-09
 3.05067365e-12 6.03347206e-10 1.16002255e-07 3.68192872e-08
 1.67309083e-10 1.69033693e-11 9.99998808e-01 3.16650642e-07]"
66,"[1.8227978e-04 3.5851964e-04 6.9182005e-04 3.4553979e-02 6.6488230e-04
 3.1001511e-04 6.4594438e-05 9.5975775e-01 1.4650740e-04 6.7580045e-06
 1.5433868e-03 1.3225432e-04 4.3591721e-05 1.4491106e-04 3.3775929e-04
 2.2511726e-04 7.0202899e-05 6.1698188e-04 1.0836488e-04 4.0196275e-05]"
67,"[3.2994374e-10 8.7194904e-11 2.0735341e-08 2.3516529e-08 7.5956063e-07
 2.4369846e-11 7.8125839e-11 1.5723581e-06 2.2676160e-10 1.8639529e-10
 3.2655119e-09 3.4930093e-08 4.0945359e-08 5.6131270e-08 5.5532628e-10
 9.9999714e-01 2.1568449e-07 5.6826699e-09 1.3508098e-07 4.7463553e-09]"
68,"[1.78339160e-05 1.05026420e-05 3.23172353e-05 1.11312736e-04
 9.54084680e-06 1.28666697e-05 4.56405417e-07 9.99437153e-01
 2.95030236e-06 2.99802508e-07 5.70936481e-06 1.10065215e-04
 1.26178236e-06 1.75923415e-05 2.63817896e-07 7.55493511e-06
 8.81838641e-05 1.32773886e-04 1.20886341e-06 1.32726697e-07]"
69,"[2.3925288e-06 1.8722524e-06 7.0830880e-05 6.6760883e-02 4.2693596e-06
 1.4050453e-05 1.3954944e-07 9.3246740e-01 9.7784878e-06 4.0465974e-07
 2.0342011e-06 5.7380483e-04 9.4252619e-07 2.6063574e-06 9.4066159e-08
 7.7277382e-06 2.2498170e-05 5.7804467e-05 4.5005584e-07 6.0278630e-08]"
70,"[6.09779534e-07 8.27215203e-08 1.80979356e-08 1.23123364e-05
 1.30015474e-06 6.50276197e-05 9.99707162e-01 2.14304194e-07
 1.32456466e-04 1.88064941e-08 1.78800192e-07 1.27963515e-08
 2.07492576e-05 5.13714831e-08 7.23161838e-06 3.23053769e-07
 7.96494135e-07 4.65290118e-09 4.93048465e-05 2.11701763e-06]"
71,"[9.9990606e-01 7.4533738e-05 1.4804189e-07 3.8745736e-09 1.2378244e-08
 3.1723832e-08 1.0033265e-06 7.8131499e-08 8.1247435e-09 1.8666915e-08
 4.0810647e-08 3.3234926e-07 6.0642982e-08 1.3121996e-08 4.4818798e-09
 2.3646922e-09 1.5396803e-05 2.7778670e-09 2.2539696e-06 8.5848001e-08]"
72,"[5.8432656e-14 2.0052283e-13 9.9502242e-13 1.0750742e-11 1.9321427e-09
 1.7027470e-13 6.2452905e-14 9.1649945e-11 1.6120238e-13 2.9194868e-14
 9.5956305e-13 1.6926030e-12 1.8979599e-11 1.2774734e-08 6.2622553e-13
 1.0000000e+00 6.3860535e-11 3.2108403e-11 5.0607851e-10 1.0750892e-10]"
73,"[2.7068675e-10 1.0331836e-08 5.4712492e-09 4.7920747e-09 9.9999905e-01
 7.7774033e-08 2.7630382e-09 2.1456401e-08 2.8009159e-11 1.2924553e-10
 5.6382103e-09 8.7309236e-11 9.5498159e-08 1.7501920e-08 8.9896819e-09
 6.5158412e-07 1.2585114e-08 8.0553142e-10 9.3822961e-10 7.4543219e-11]"
74,"[4.0839581e-08 1.2771983e-05 1.2553681e-08 1.1707696e-07 4.1065168e-06
 9.0662843e-06 1.9995916e-06 2.0473991e-08 1.7584730e-08 5.3585026e-08
 7.7264679e-07 2.2060471e-09 2.5341618e-07 9.8118275e-01 1.8717173e-02
 5.8539235e-06 1.5733514e-07 1.1640335e-06 5.5747070e-05 7.9723304e-06]"
