Id,y
16,"[9.9864215e-01 4.4448047e-05 1.1204817e-05 4.5176012e-08 4.8473981e-07
 3.5011493e-07 7.0500306e-07 1.2295192e-06 1.0718121e-07 2.2703271e-05
 8.9987861e-07 4.2098042e-04 1.6065250e-06 1.8004566e-06 1.9622828e-06
 6.4994026e-07 8.0868101e-04 2.3047579e-07 3.7026617e-05 2.7721753e-06]"
17,"[2.61834043e-06 1.43833313e-05 4.60149113e-06 4.13617772e-06
 8.37985112e-07 2.48404285e-06 6.40304620e-07 3.39121470e-05
 6.26939311e-07 6.37363200e-07 5.99392069e-06 4.58102613e-06
 2.65052358e-06 9.99326229e-01 2.65256735e-04 9.08685251e-05
 5.75585691e-05 1.21487385e-04 5.29585814e-05 7.71323903e-06]"
18,"[1.9994727e-06 2.8097753e-05 6.5393961e-06 1.6707918e-05 4.7594745e-07
 5.0049857e-06 2.5276654e-07 3.3620076e-05 1.5518939e-06 7.9118699e-06
 9.0465201e-06 1.4224535e-05 2.8753389e-06 9.9340266e-01 4.6869219e-04
 2.3558774e-05 1.6117927e-05 4.8905173e-03 4.2620632e-05 1.0275473e-03]"
19,"[7.6771261e-07 1.0914019e-06 8.1277882e-08 1.6278800e-06 1.8632998e-05
 8.2064270e-07 5.5689243e-06 6.1626707e-07 1.1336604e-06 9.3094638e-07
 3.6294228e-08 1.8560946e-06 9.9996364e-01 6.1786736e-08 3.4625373e-07
 4.8452796e-07 2.8207145e-07 3.4419816e-08 4.1229970e-07 1.5410945e-06]"
20,"[6.7899591e-06 3.8038378e-04 2.1738200e-04 2.1142774e-04 7.2576572e-06
 3.4652508e-04 2.6450475e-06 4.1050467e-07 1.1094493e-05 9.9825889e-01
 2.1275226e-05 2.7048374e-05 2.5227166e-06 5.4336476e-07 2.9335461e-05
 1.4588032e-06 3.1892239e-07 2.9577175e-04 1.1645367e-06 1.7772107e-04]"
21,"[1.5052167e-06 4.1153419e-04 9.3190419e-04 2.7942521e-04 7.5912084e-07
 1.4773318e-05 2.5443651e-06 1.4101163e-06 8.9076838e-07 9.9325895e-01
 1.0578713e-04 2.8413206e-06 1.3179243e-07 4.1076128e-06 6.2793010e-04
 1.9574647e-06 4.1191576e-08 1.1187640e-03 2.7123075e-05 3.2075725e-03]"
22,"[1.0472121e-09 2.2598758e-09 3.8172687e-09 2.8800957e-09 1.0311114e-07
 7.8778750e-10 2.5338922e-09 5.9833144e-10 5.3859743e-09 3.2537763e-08
 2.4504252e-09 6.5827668e-09 6.8199730e-09 2.0250685e-08 3.6583081e-10
 9.9999547e-01 8.0133464e-09 2.5205532e-10 1.7554221e-07 4.2505576e-06]"
23,"[1.4911802e-06 1.1923357e-06 7.4398699e-08 6.8027744e-05 1.0805921e-08
 3.3917279e-06 1.3002840e-01 5.7233444e-07 8.6914861e-01 1.2453913e-07
 7.7954297e-08 2.1902765e-07 9.4732986e-06 1.9265944e-07 1.9754568e-06
 7.7282174e-08 1.8815314e-08 3.7937287e-08 7.3502527e-04 9.7693589e-07]"
24,"[7.80003975e-05 3.76999342e-05 8.58742339e-08 6.20827768e-06
 1.03679767e-07 1.30642395e-08 6.28910784e-04 2.55397094e-06
 4.38682173e-06 2.39762898e-07 3.81178005e-08 1.09677649e-06
 6.32972933e-06 3.23646491e-05 8.76535887e-06 2.94470942e-06
 1.03889249e-06 7.98161636e-07 9.99157190e-01 3.13780147e-05]"
25,"[1.3219261e-03 1.7792530e-05 1.2759499e-04 7.1750972e-03 1.8929903e-05
 5.9402030e-08 8.5626867e-05 1.7958324e-04 9.5159339e-05 1.3589996e-04
 5.0695530e-07 6.5020777e-02 3.3270735e-05 2.1777549e-03 4.1462245e-05
 8.2917570e-05 1.4957759e-05 1.2880538e-04 9.2324805e-01 9.3783259e-05]"
26,"[7.35197574e-08 1.59756311e-07 5.83275005e-06 5.60974378e-08
 1.90288230e-09 6.35283959e-09 2.21070763e-06 9.99630928e-01
 2.41151440e-07 3.07840670e-10 1.31421166e-06 5.78326194e-07
 2.60785313e-08 1.98382875e-08 2.57755417e-08 1.18297656e-07
 1.64337493e-07 3.57739744e-04 2.24271247e-07 2.11066038e-07]"
27,"[1.94379609e-04 8.32381411e-05 7.25314239e-05 1.15786796e-04
 3.32023010e-05 1.90072774e-03 8.98524225e-01 2.23341805e-04
 9.51911360e-02 7.17655494e-05 6.93237889e-05 3.53148607e-05
 5.32315753e-04 1.85489207e-05 2.94440833e-04 3.51394265e-05
 7.46070727e-05 1.89676011e-05 2.19820812e-03 3.12759570e-04]"
28,"[2.2860064e-05 1.8979614e-06 1.3458266e-04 3.0948183e-06 1.4805624e-05
 6.4039624e-01 9.1752727e-03 3.0358392e-04 1.4186006e-02 1.1484190e-05
 1.6103326e-05 1.0260193e-05 1.2860297e-03 1.1051532e-04 1.6035645e-04
 2.9575170e-03 3.3118168e-01 1.5105689e-05 4.7703047e-06 7.9129932e-06]"
29,"[2.9767385e-05 1.9461709e-06 1.4500922e-05 8.7379800e-07 7.4572375e-07
 6.3216851e-07 5.9317822e-06 7.1146205e-04 7.7597642e-06 2.6152088e-07
 1.4645222e-07 5.9464628e-06 9.7739685e-04 5.3803986e-05 1.3495776e-07
 9.7662525e-04 9.9720204e-01 3.6094307e-06 4.9025798e-06 1.5223607e-06]"
30,"[4.0421050e-04 9.6392134e-05 2.2194316e-03 1.0625191e-04 1.5657130e-03
 3.2836426e-05 7.3758827e-05 4.1447798e-04 5.2893789e-05 2.6983360e-04
 2.6524071e-05 4.7217353e-04 1.6605442e-03 1.7374486e-03 5.1517058e-05
 9.7125274e-01 1.6566247e-02 1.8958078e-04 8.4959273e-04 1.9577583e-03]"
31,"[3.22876294e-05 5.16964542e-03 1.81704269e-08 1.03263164e-06
 3.51077496e-08 3.96305175e-08 2.26194548e-08 3.94736645e-07
 1.15595435e-08 2.67365772e-06 3.96148785e-08 3.99914882e-07
 4.46998428e-07 9.93286431e-01 4.20340875e-05 5.63063804e-05
 1.31509451e-05 2.10383610e-06 1.39155507e-03 1.29516582e-06]"
32,"[3.6934637e-06 5.1297033e-05 2.4194144e-09 1.7205342e-07 6.4790751e-09
 1.1418286e-09 1.1818980e-09 2.1805757e-08 1.0202366e-09 3.9029427e-08
 2.0744577e-09 1.6512299e-08 2.3729496e-07 9.9923217e-01 5.2022563e-07
 6.4365787e-04 1.7278053e-05 6.3166743e-07 5.0203635e-05 9.2442100e-08]"
33,"[1.46575258e-04 8.99394363e-05 2.48106138e-04 1.65477220e-03
 1.58853727e-05 5.76856582e-05 5.95395031e-05 3.14001204e-06
 1.38134276e-02 1.01509236e-01 2.25324075e-05 3.42713599e-03
 8.77925217e-01 9.57083103e-06 2.45535693e-06 3.38276004e-05
 3.60172771e-06 5.86904316e-05 2.02944993e-05 8.98320344e-04]"
34,"[1.2417380e-06 1.9049544e-06 3.5400956e-06 1.8822951e-05 3.1546856e-06
 1.5811781e-06 3.6919598e-06 3.5815212e-06 5.7572255e-05 5.6278755e-06
 1.4549793e-06 1.9978397e-06 9.9989080e-01 2.5039975e-07 1.1567059e-07
 3.9232830e-07 1.1322802e-06 7.4076814e-07 2.5295807e-07 2.1076796e-06]"
35,"[3.6140631e-07 4.1549383e-06 3.9987153e-08 9.4014911e-07 9.5655905e-06
 1.3218862e-06 6.3464099e-06 2.9480379e-06 3.5305709e-06 4.2170197e-07
 2.5242812e-07 5.4434651e-07 9.9996614e-01 2.6207229e-07 6.0527810e-07
 6.3550067e-07 6.0630003e-07 7.0704033e-08 6.5069088e-07 7.2506094e-07]"
36,"[0.01569942 0.01763639 0.2876576  0.02015663 0.0022232  0.02736568
 0.00382945 0.06526753 0.00156276 0.01418224 0.4436165  0.01357388
 0.00114379 0.00389728 0.045164   0.00106643 0.0041012  0.02405867
 0.00188708 0.00591024]"
37,"[3.2246490e-07 2.2391530e-06 3.9579618e-06 1.4981903e-05 9.7047251e-01
 1.4562959e-06 2.2681577e-05 2.4732485e-06 3.9719052e-07 6.2150721e-06
 5.3504846e-07 6.2864234e-07 2.2813847e-02 2.6535261e-05 2.3411355e-06
 6.4278571e-03 1.9640103e-04 1.1096461e-07 3.0392941e-06 1.4739147e-06]"
38,"[1.9310509e-09 1.9753597e-09 1.1968487e-07 4.9991158e-09 3.3572642e-10
 2.8491605e-09 6.4313381e-11 8.4379747e-13 3.5578535e-10 9.9999368e-01
 3.5016387e-10 6.2188287e-06 4.6727847e-11 5.8248441e-11 4.3691289e-10
 3.1801098e-10 4.7636270e-12 2.4401288e-08 4.5944647e-11 7.3422073e-09]"
39,"[1.3226523e-07 8.0158867e-07 1.3811537e-06 1.5317675e-04 3.2631679e-06
 6.0895576e-07 3.7038845e-07 5.4592151e-02 1.2862741e-05 4.8449306e-07
 8.0575649e-07 2.6900554e-03 3.9553415e-06 9.0198591e-06 1.9785430e-06
 6.3873763e-06 1.6121410e-06 9.4247162e-01 1.1737203e-06 4.8312508e-05]"
40,"[1.3856812e-12 1.6555348e-13 1.7786859e-09 1.2668737e-08 1.7467434e-09
 1.5751628e-07 2.2965614e-07 1.1230764e-10 9.9999940e-01 2.3032543e-08
 4.2511853e-12 1.3535465e-07 1.0541090e-07 7.2849853e-13 2.1070128e-11
 4.9951865e-10 3.0855826e-12 6.2989813e-09 8.3115190e-12 1.0894062e-09]"
41,"[2.0219545e-10 1.1645898e-08 3.5261767e-08 6.8126397e-08 9.9999487e-01
 6.9963238e-07 1.2779792e-07 6.3637158e-09 4.0610704e-10 2.0147539e-08
 2.0304665e-08 5.6085305e-09 1.1781267e-06 2.3350590e-06 4.1967073e-07
 1.5645442e-07 1.1111639e-08 9.4253572e-10 2.7713818e-09 1.2209190e-09]"
42,"[1.01369281e-07 2.87441878e-07 1.10737856e-04 9.82453883e-01
 1.60202781e-05 8.15355907e-06 4.11966357e-06 2.71351109e-06
 1.20174896e-04 1.31757222e-02 8.13698591e-07 3.75812408e-03
 9.62490731e-07 1.94183031e-07 8.13707118e-07 7.44705517e-07
 5.51008021e-08 3.24012071e-04 1.80993061e-06 2.04866901e-05]"
43,"[2.7214337e-06 8.9698017e-07 8.3420178e-07 5.0713247e-06 2.7837716e-06
 1.9575740e-05 3.5945991e-06 4.0070390e-07 1.6555771e-06 3.0851946e-04
 3.1391741e-07 7.4744958e-06 1.0418169e-06 9.4603237e-08 2.2016859e-05
 1.8244776e-06 8.7524910e-08 1.3016708e-05 2.1450580e-03 9.9746299e-01]"
44,"[3.6540349e-09 2.3428605e-08 6.6609209e-07 1.8431145e-08 2.5759316e-05
 9.9981421e-01 1.4701430e-04 8.3070614e-07 5.6179101e-06 8.7240302e-08
 5.3194850e-07 5.3098933e-08 1.3894956e-07 5.9166556e-09 4.8834577e-06
 8.1127238e-09 6.6803779e-08 1.0510251e-07 7.0325168e-09 9.1848285e-08]"
45,"[5.0258937e-08 2.9697358e-07 2.3109973e-08 1.1810474e-07 3.3965509e-06
 5.8822511e-06 9.9988031e-01 2.1581073e-07 5.3332482e-05 5.6973214e-08
 2.2362368e-08 2.8375265e-08 9.8194334e-07 2.1103684e-08 3.8040311e-05
 1.2233857e-08 3.3703788e-08 3.7439691e-09 1.7060234e-05 2.3467411e-08]"
46,"[1.5573279e-04 6.7656016e-04 1.3073122e-03 1.1719475e-04 2.5453334e-04
 3.1453145e-03 1.0375595e-03 8.5579795e-06 1.5524376e-04 9.9154389e-01
 1.7004949e-04 6.4839085e-04 3.2940425e-05 5.0232384e-06 1.1652330e-04
 4.6718455e-05 1.8524997e-05 2.6456275e-04 6.7602901e-05 2.2792276e-04]"
47,"[1.8766804e-01 1.9907957e-05 7.1369130e-03 1.1370960e-05 2.7244223e-06
 5.7911402e-05 7.9531901e-06 5.9890845e-05 2.6216274e-05 9.3973763e-03
 1.3582625e-05 7.8478795e-01 2.0969639e-05 2.4581882e-06 8.5463316e-06
 1.7173275e-05 9.2865564e-03 2.9713565e-05 6.2132523e-05 1.3826191e-03]"
48,"[5.40930705e-06 7.35924599e-10 6.00652754e-08 1.76168025e-10
 3.34996386e-09 6.60659749e-09 4.10097156e-09 1.25360184e-08
 7.54708296e-10 2.85376434e-09 1.04635217e-10 3.25862999e-08
 2.60374602e-08 3.59613665e-07 2.41926190e-09 1.21928929e-06
 9.99992728e-01 6.05657635e-10 8.98005084e-08 2.28534436e-09]"
49,"[1.1661451e-05 1.5303522e-05 1.7498668e-03 3.3926743e-03 9.3374689e-07
 2.0434476e-05 1.6999898e-07 7.5551419e-08 3.5427840e-06 9.8504156e-01
 5.5608154e-05 9.3803734e-05 2.5724952e-07 2.4216224e-06 2.6493981e-05
 6.3079700e-05 5.8352754e-07 5.6171673e-04 2.3024300e-05 8.9367852e-03]"
50,"[1.26100215e-08 7.73135184e-07 3.64876323e-05 1.13119204e-04
 2.45667042e-09 1.28842294e-06 4.75267514e-09 9.19146169e-06
 1.02547155e-07 7.96313616e-05 7.28623054e-05 4.06664043e-07
 3.76366449e-09 3.22741789e-06 3.59775222e-05 7.56283853e-08
 1.32179181e-07 9.99634027e-01 7.91401931e-08 1.25120523e-05]"
51,"[3.6270865e-07 5.1934239e-06 6.6330899e-06 4.5189441e-07 2.3995044e-08
 1.4800793e-06 1.9089912e-08 3.7597223e-05 6.6038179e-09 9.0612851e-08
 2.8744162e-05 2.4583252e-07 5.7804485e-08 9.9893552e-01 5.8137311e-04
 2.0127954e-05 2.0445352e-05 3.5656680e-04 4.3462296e-06 7.6127810e-07]"
52,"[9.9858272e-01 1.9673742e-05 1.3947445e-07 1.2840192e-07 5.7151617e-08
 4.3969635e-07 1.6200156e-06 3.4226719e-08 1.5586292e-07 3.5913097e-05
 1.0030924e-06 5.8889156e-04 6.6476235e-07 6.3595189e-07 2.0094467e-06
 2.5583500e-07 4.4597341e-06 1.8443833e-08 6.9481257e-04 6.6538152e-05]"
53,"[4.18048330e-06 7.86379601e-08 7.03565945e-07 1.98839647e-08
 3.09047505e-06 2.58600437e-07 1.28313758e-07 6.36183984e-07
 3.68310076e-08 4.24350262e-08 3.93077704e-09 1.03521344e-07
 2.10610619e-06 8.58199201e-06 4.23145792e-07 1.59563497e-05
 9.99962330e-01 4.07853982e-08 1.29287525e-06 1.99703578e-08]"
54,"[1.56664115e-04 1.96057736e-04 9.77020800e-01 9.43181396e-04
 6.94896517e-05 1.32882924e-04 5.95744641e-05 5.84953185e-03
 5.93035111e-05 1.48830679e-03 8.87236372e-03 1.75165900e-04
 2.59107001e-05 8.86377893e-05 3.56101111e-04 1.43750993e-04
 2.46257335e-03 1.73868239e-03 5.82911853e-05 1.02704034e-04]"
55,"[4.5000594e-03 3.0008908e-02 1.4451003e-02 1.0024915e-02 8.1832451e-04
 6.0623647e-03 1.5118531e-03 1.3303660e-03 1.1328590e-03 4.2982968e-03
 2.6146496e-02 7.5067393e-04 5.9459899e-03 5.1130321e-02 8.2997084e-01
 1.0325543e-03 1.6937023e-03 2.0094519e-03 5.7245456e-03 1.4565474e-03]"
56,"[0.00222796 0.03263418 0.00589891 0.00401128 0.00168775 0.00589845
 0.00160836 0.00150909 0.00389788 0.00259685 0.00242152 0.00080569
 0.78704643 0.01666084 0.11287517 0.00156598 0.00822803 0.0020196
 0.0028372  0.0035687 ]"
57,"[1.3011749e-04 3.2476464e-03 9.3679543e-04 2.1222176e-04 1.7695196e-01
 6.2548526e-02 6.8509259e-04 1.5073986e-03 2.0554081e-04 8.5277774e-04
 6.0267394e-05 2.2351152e-04 6.9944489e-01 3.6945641e-02 8.4446268e-03
 3.2318120e-03 3.0854107e-03 9.6007704e-04 1.7266677e-04 1.5309744e-04]"
58,"[3.4132592e-09 3.2266541e-07 2.2853102e-07 2.7364902e-06 5.8420193e-07
 9.9993289e-01 1.9817435e-05 2.0792295e-07 2.8134282e-05 1.1772707e-06
 5.9521690e-06 9.8586618e-08 1.8416560e-07 2.8055840e-08 5.7400034e-06
 2.1762057e-09 3.6577060e-08 8.0121424e-07 5.4584834e-09 9.0210699e-07]"
59,"[0.0013858  0.00525149 0.01928104 0.00694315 0.00328908 0.14789434
 0.00279175 0.00387405 0.00101108 0.02134257 0.520216   0.00172125
 0.00074134 0.0113022  0.23154509 0.00068875 0.00131689 0.01586523
 0.00089956 0.00263933]"
60,"[1.9307088e-02 4.6583464e-06 3.1321374e-08 3.6400639e-08 1.0618982e-08
 4.7760453e-09 1.1349109e-06 3.9156085e-08 2.4248608e-08 9.0640771e-07
 1.4860790e-07 1.9844626e-06 3.7694772e-08 6.3326511e-06 2.1435713e-05
 3.6777860e-07 4.6858267e-07 1.2303068e-08 9.8060387e-01 5.1416504e-05]"
61,"[5.0016265e-02 4.1757766e-04 5.1134345e-03 1.8762747e-02 7.7022829e-05
 8.0909056e-05 8.1537328e-05 5.3959793e-05 3.7782657e-04 4.2830557e-01
 6.3559558e-04 4.8974991e-01 9.2839335e-05 7.6969889e-05 5.9683178e-05
 7.1154012e-05 8.4781444e-05 5.4862961e-04 1.8421568e-04 5.2093570e-03]"
62,"[3.84398554e-05 9.46135988e-05 1.97849073e-03 3.61667509e-04
 1.99666156e-05 8.04663141e-05 1.51593676e-05 3.26613360e-07
 9.82855545e-06 9.96836424e-01 2.10544575e-04 5.94477933e-05
 3.52180746e-06 3.24776579e-06 1.07830376e-04 7.60662488e-06
 2.52575182e-06 3.60346712e-05 7.49287528e-06 1.26345607e-04]"
63,"[7.9288137e-10 1.6652760e-10 3.9889195e-10 1.3712624e-09 7.6396341e-11
 2.7540634e-09 9.9960870e-01 1.0829868e-08 3.8906277e-04 4.8465253e-11
 5.2155544e-11 1.4464002e-10 1.5538002e-06 1.5832255e-12 2.1146731e-09
 2.6518754e-11 9.7032338e-10 1.5247914e-11 7.6284596e-07 6.6363698e-10]"
64,"[1.8444332e-08 9.1461017e-09 1.3184687e-08 2.6676455e-08 3.7527439e-09
 9.4314501e-08 9.9869162e-01 1.8285471e-07 1.2837531e-03 5.1830495e-09
 4.8108220e-09 1.3875033e-08 2.1426051e-05 7.3303641e-10 3.9672059e-08
 1.1817663e-08 3.7163254e-08 1.5226126e-09 2.5347126e-06 2.5271795e-08]"
65,"[2.1994346e-07 8.4952539e-10 3.0941094e-13 2.0552468e-11 8.3447917e-14
 9.7181079e-14 1.4997090e-08 3.3100779e-11 1.5117775e-11 6.8920141e-13
 4.7257372e-12 2.7275675e-11 1.5698058e-12 1.1943239e-10 1.8673614e-08
 3.2239229e-11 3.7414211e-11 1.7307762e-12 9.9999976e-01 1.6721975e-08]"
66,"[1.9960698e-12 1.5579552e-11 1.4608054e-07 3.3481118e-07 2.1661165e-10
 4.8454955e-12 1.4565464e-10 9.9998796e-01 2.6814886e-10 8.8534316e-14
 1.2349884e-10 1.5621494e-07 9.5553628e-11 4.9734061e-10 2.5249986e-11
 2.8245234e-10 1.9927521e-07 1.1233192e-05 8.2461815e-11 1.6231291e-10]"
67,"[2.9630168e-10 1.3906577e-09 9.7397468e-08 3.0956556e-08 2.0907667e-07
 1.6295396e-11 1.3162038e-09 2.0689700e-05 9.9366115e-10 2.1194726e-09
 7.8463358e-10 3.1186083e-08 7.5137674e-09 1.7860761e-07 9.5812047e-10
 9.9997795e-01 3.9437570e-08 4.9181587e-08 4.4392581e-07 3.2640639e-07]"
68,"[7.8007997e-06 8.0185579e-05 8.0890350e-05 1.0666458e-03 6.0578727e-06
 4.4691856e-06 1.6356007e-05 9.9709618e-01 1.7450458e-05 3.2106712e-07
 5.2552314e-06 2.9088673e-04 3.2587684e-06 1.3788482e-04 3.1958443e-06
 2.7742648e-05 6.2030100e-04 5.1305798e-04 1.4887557e-05 7.1538311e-06]"
69,"[1.9397098e-07 3.5613782e-06 4.5484499e-05 5.6080341e-01 2.9971427e-06
 7.1263304e-07 7.6420947e-06 4.3725547e-01 5.0503189e-05 9.0911283e-07
 1.9315073e-06 3.1685439e-04 8.4033019e-07 4.5407683e-06 7.2539501e-07
 1.3244151e-06 1.4276535e-05 1.4728752e-03 1.2949996e-05 2.7388655e-06]"
70,"[1.8880505e-10 1.4157394e-09 1.4741564e-09 1.5211987e-06 3.1022431e-09
 1.3763134e-08 9.9991071e-01 3.3825629e-08 5.2293704e-05 5.4667781e-10
 9.7599473e-10 1.6042025e-10 2.2800306e-07 7.3025010e-11 8.2119854e-08
 1.3165647e-09 5.8505173e-10 2.2096883e-10 3.5126555e-05 5.8205600e-08]"
71,"[9.9999523e-01 4.0415612e-06 3.5289953e-09 5.6332006e-13 6.1948731e-11
 1.1734791e-10 2.1023374e-09 4.5593085e-11 1.0555047e-11 2.2125541e-09
 2.4916577e-10 5.6113363e-09 1.9245678e-09 4.1753787e-09 2.0246964e-09
 3.2349585e-11 6.3575743e-07 7.7355943e-12 9.3139619e-08 1.0197604e-09]"
72,"[1.6959985e-13 3.1540712e-13 2.8320461e-13 3.0521890e-13 2.5387960e-08
 3.4352504e-13 3.8719226e-13 2.8140120e-14 1.6423389e-13 1.1185226e-12
 1.6977764e-12 3.2006255e-13 2.4757830e-12 1.6036804e-08 1.3339732e-12
 1.0000000e+00 6.4759604e-12 8.9458118e-14 2.4608940e-10 4.0890940e-11]"
73,"[1.0978650e-13 8.1046926e-11 6.4813627e-11 1.4833447e-09 9.9999976e-01
 2.1290476e-10 5.7636922e-09 3.2894975e-11 2.3304980e-12 8.3422103e-11
 7.4600159e-11 3.6189836e-12 2.0535882e-08 1.6078590e-10 2.3790145e-10
 1.9336854e-07 3.0174325e-11 5.6780145e-13 1.3815900e-10 2.8409304e-12]"
74,"[4.1675814e-09 9.2973625e-07 3.8399053e-09 4.9406270e-09 3.4642088e-07
 4.6711082e-07 1.5036454e-07 4.7518056e-10 2.6624170e-10 2.1110729e-09
 6.0193588e-06 2.5668756e-10 9.8620123e-10 4.3000146e-03 9.9568629e-01
 3.6617454e-08 5.9374972e-10 5.8533809e-09 5.8084806e-06 5.2921070e-08]"
